"","Country","POP.TOTAL","POP.0TO14","POP.15TO65","POP.65UP","POP.80UP","Beds","Days","Confirmed","Deaths"
"7009","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/26/20",28722,826
"7010","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/27/20",28630,826
"7011","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/28/20",28809,831
"7012","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/29/20",28981,839
"7013","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/3/20",26000,739
"7014","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/30/20",29077,843
"7015","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/4/20",26099,744
"7016","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/5/20",26206,752
"7017","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/6/20",26308,759
"7018","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/7/20",26413,764
"7019","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/8/20",26511,765
"7020","El Salvador",6325124,1794548,4039974,490602,102352,10.2,"9/9/20",26602,770
"7021","Estonia",1315407,212181,855641,247585,66243,49.6,"1/22/20",0,0
"7022","Estonia",1315407,212181,855641,247585,66243,49.6,"1/23/20",0,0
"7023","Estonia",1315407,212181,855641,247585,66243,49.6,"1/24/20",0,0
"7024","Estonia",1315407,212181,855641,247585,66243,49.6,"1/25/20",0,0
"7025","Estonia",1315407,212181,855641,247585,66243,49.6,"1/26/20",0,0
"7026","Estonia",1315407,212181,855641,247585,66243,49.6,"1/27/20",0,0
"7027","Estonia",1315407,212181,855641,247585,66243,49.6,"1/28/20",0,0
"7028","Estonia",1315407,212181,855641,247585,66243,49.6,"1/29/20",0,0
"7029","Estonia",1315407,212181,855641,247585,66243,49.6,"1/30/20",0,0
"7030","Estonia",1315407,212181,855641,247585,66243,49.6,"1/31/20",0,0
"7031","Estonia",1315407,212181,855641,247585,66243,49.6,"10/1/20",3450,65
"7032","Estonia",1315407,212181,855641,247585,66243,49.6,"10/10/20",3846,68
"7033","Estonia",1315407,212181,855641,247585,66243,49.6,"10/11/20",3865,68
"7034","Estonia",1315407,212181,855641,247585,66243,49.6,"10/12/20",3883,68
"7035","Estonia",1315407,212181,855641,247585,66243,49.6,"10/13/20",3908,68
"7036","Estonia",1315407,212181,855641,247585,66243,49.6,"10/14/20",3947,68
"7037","Estonia",1315407,212181,855641,247585,66243,49.6,"10/15/20",3980,68
"7038","Estonia",1315407,212181,855641,247585,66243,49.6,"10/16/20",4017,68
"7039","Estonia",1315407,212181,855641,247585,66243,49.6,"10/17/20",4052,68
"7040","Estonia",1315407,212181,855641,247585,66243,49.6,"10/2/20",3507,66
"7041","Estonia",1315407,212181,855641,247585,66243,49.6,"10/3/20",3577,67
"7042","Estonia",1315407,212181,855641,247585,66243,49.6,"10/4/20",3607,67
"7043","Estonia",1315407,212181,855641,247585,66243,49.6,"10/5/20",3617,67
"7044","Estonia",1315407,212181,855641,247585,66243,49.6,"10/6/20",3659,67
"7045","Estonia",1315407,212181,855641,247585,66243,49.6,"10/7/20",3715,67
"7046","Estonia",1315407,212181,855641,247585,66243,49.6,"10/8/20",3760,67
"7047","Estonia",1315407,212181,855641,247585,66243,49.6,"10/9/20",3809,68
"7048","Estonia",1315407,212181,855641,247585,66243,49.6,"2/1/20",0,0
"7049","Estonia",1315407,212181,855641,247585,66243,49.6,"2/10/20",0,0
"7050","Estonia",1315407,212181,855641,247585,66243,49.6,"2/11/20",0,0
"7051","Estonia",1315407,212181,855641,247585,66243,49.6,"2/12/20",0,0
"7052","Estonia",1315407,212181,855641,247585,66243,49.6,"2/13/20",0,0
"7053","Estonia",1315407,212181,855641,247585,66243,49.6,"2/14/20",0,0
"7054","Estonia",1315407,212181,855641,247585,66243,49.6,"2/15/20",0,0
"7055","Estonia",1315407,212181,855641,247585,66243,49.6,"2/16/20",0,0
"7056","Estonia",1315407,212181,855641,247585,66243,49.6,"2/17/20",0,0
"7057","Estonia",1315407,212181,855641,247585,66243,49.6,"2/18/20",0,0
"7058","Estonia",1315407,212181,855641,247585,66243,49.6,"2/19/20",0,0
"7059","Estonia",1315407,212181,855641,247585,66243,49.6,"2/2/20",0,0
"7060","Estonia",1315407,212181,855641,247585,66243,49.6,"2/20/20",0,0
"7061","Estonia",1315407,212181,855641,247585,66243,49.6,"2/21/20",0,0
"7062","Estonia",1315407,212181,855641,247585,66243,49.6,"2/22/20",0,0
"7063","Estonia",1315407,212181,855641,247585,66243,49.6,"2/23/20",0,0
"7064","Estonia",1315407,212181,855641,247585,66243,49.6,"2/24/20",0,0
"7065","Estonia",1315407,212181,855641,247585,66243,49.6,"2/25/20",0,0
"7066","Estonia",1315407,212181,855641,247585,66243,49.6,"2/26/20",0,0
"7067","Estonia",1315407,212181,855641,247585,66243,49.6,"2/27/20",1,0
"7068","Estonia",1315407,212181,855641,247585,66243,49.6,"2/28/20",1,0
"7069","Estonia",1315407,212181,855641,247585,66243,49.6,"2/29/20",1,0
"7070","Estonia",1315407,212181,855641,247585,66243,49.6,"2/3/20",0,0
"7071","Estonia",1315407,212181,855641,247585,66243,49.6,"2/4/20",0,0
"7072","Estonia",1315407,212181,855641,247585,66243,49.6,"2/5/20",0,0
"7073","Estonia",1315407,212181,855641,247585,66243,49.6,"2/6/20",0,0
"7074","Estonia",1315407,212181,855641,247585,66243,49.6,"2/7/20",0,0
"7075","Estonia",1315407,212181,855641,247585,66243,49.6,"2/8/20",0,0
"7076","Estonia",1315407,212181,855641,247585,66243,49.6,"2/9/20",0,0
"7077","Estonia",1315407,212181,855641,247585,66243,49.6,"3/1/20",1,0
"7078","Estonia",1315407,212181,855641,247585,66243,49.6,"3/10/20",12,0
"7079","Estonia",1315407,212181,855641,247585,66243,49.6,"3/11/20",16,0
"7080","Estonia",1315407,212181,855641,247585,66243,49.6,"3/12/20",16,0
"7081","Estonia",1315407,212181,855641,247585,66243,49.6,"3/13/20",79,0
"7082","Estonia",1315407,212181,855641,247585,66243,49.6,"3/14/20",115,0
"7083","Estonia",1315407,212181,855641,247585,66243,49.6,"3/15/20",171,0
"7084","Estonia",1315407,212181,855641,247585,66243,49.6,"3/16/20",205,0
"7085","Estonia",1315407,212181,855641,247585,66243,49.6,"3/17/20",225,0
"7086","Estonia",1315407,212181,855641,247585,66243,49.6,"3/18/20",258,0
"7087","Estonia",1315407,212181,855641,247585,66243,49.6,"3/19/20",267,0
"7088","Estonia",1315407,212181,855641,247585,66243,49.6,"3/2/20",1,0
"7089","Estonia",1315407,212181,855641,247585,66243,49.6,"3/20/20",283,0
"7090","Estonia",1315407,212181,855641,247585,66243,49.6,"3/21/20",306,0
"7091","Estonia",1315407,212181,855641,247585,66243,49.6,"3/22/20",326,0
"7092","Estonia",1315407,212181,855641,247585,66243,49.6,"3/23/20",352,0
"7093","Estonia",1315407,212181,855641,247585,66243,49.6,"3/24/20",369,0
"7094","Estonia",1315407,212181,855641,247585,66243,49.6,"3/25/20",404,1
"7095","Estonia",1315407,212181,855641,247585,66243,49.6,"3/26/20",538,1
"7096","Estonia",1315407,212181,855641,247585,66243,49.6,"3/27/20",575,1
"7097","Estonia",1315407,212181,855641,247585,66243,49.6,"3/28/20",645,1
"7098","Estonia",1315407,212181,855641,247585,66243,49.6,"3/29/20",679,3
"7099","Estonia",1315407,212181,855641,247585,66243,49.6,"3/3/20",2,0
"7100","Estonia",1315407,212181,855641,247585,66243,49.6,"3/30/20",715,3
"7101","Estonia",1315407,212181,855641,247585,66243,49.6,"3/31/20",745,4
"7102","Estonia",1315407,212181,855641,247585,66243,49.6,"3/4/20",2,0
"7103","Estonia",1315407,212181,855641,247585,66243,49.6,"3/5/20",3,0
"7104","Estonia",1315407,212181,855641,247585,66243,49.6,"3/6/20",10,0
"7105","Estonia",1315407,212181,855641,247585,66243,49.6,"3/7/20",10,0
"7106","Estonia",1315407,212181,855641,247585,66243,49.6,"3/8/20",10,0
"7107","Estonia",1315407,212181,855641,247585,66243,49.6,"3/9/20",10,0
"7108","Estonia",1315407,212181,855641,247585,66243,49.6,"4/1/20",779,5
"7109","Estonia",1315407,212181,855641,247585,66243,49.6,"4/10/20",1258,24
"7110","Estonia",1315407,212181,855641,247585,66243,49.6,"4/11/20",1304,24
"7111","Estonia",1315407,212181,855641,247585,66243,49.6,"4/12/20",1309,25
"7112","Estonia",1315407,212181,855641,247585,66243,49.6,"4/13/20",1332,28
"7113","Estonia",1315407,212181,855641,247585,66243,49.6,"4/14/20",1373,31
"7114","Estonia",1315407,212181,855641,247585,66243,49.6,"4/15/20",1400,35
"7115","Estonia",1315407,212181,855641,247585,66243,49.6,"4/16/20",1434,36
"7116","Estonia",1315407,212181,855641,247585,66243,49.6,"4/17/20",1459,38
"7117","Estonia",1315407,212181,855641,247585,66243,49.6,"4/18/20",1512,38
"7118","Estonia",1315407,212181,855641,247585,66243,49.6,"4/19/20",1528,40
"7119","Estonia",1315407,212181,855641,247585,66243,49.6,"4/2/20",858,11
"7120","Estonia",1315407,212181,855641,247585,66243,49.6,"4/20/20",1535,40
"7121","Estonia",1315407,212181,855641,247585,66243,49.6,"4/21/20",1552,43
"7122","Estonia",1315407,212181,855641,247585,66243,49.6,"4/22/20",1559,44
"7123","Estonia",1315407,212181,855641,247585,66243,49.6,"4/23/20",1592,45
"7124","Estonia",1315407,212181,855641,247585,66243,49.6,"4/24/20",1605,46
"7125","Estonia",1315407,212181,855641,247585,66243,49.6,"4/25/20",1635,46
"7126","Estonia",1315407,212181,855641,247585,66243,49.6,"4/26/20",1643,49
"7127","Estonia",1315407,212181,855641,247585,66243,49.6,"4/27/20",1647,50
"7128","Estonia",1315407,212181,855641,247585,66243,49.6,"4/28/20",1660,50
"7129","Estonia",1315407,212181,855641,247585,66243,49.6,"4/29/20",1666,50
"7130","Estonia",1315407,212181,855641,247585,66243,49.6,"4/3/20",961,12
"7131","Estonia",1315407,212181,855641,247585,66243,49.6,"4/30/20",1689,52
"7132","Estonia",1315407,212181,855641,247585,66243,49.6,"4/4/20",1039,13
"7133","Estonia",1315407,212181,855641,247585,66243,49.6,"4/5/20",1097,15
"7134","Estonia",1315407,212181,855641,247585,66243,49.6,"4/6/20",1108,19
"7135","Estonia",1315407,212181,855641,247585,66243,49.6,"4/7/20",1149,21
"7136","Estonia",1315407,212181,855641,247585,66243,49.6,"4/8/20",1185,24
"7137","Estonia",1315407,212181,855641,247585,66243,49.6,"4/9/20",1207,24
"7138","Estonia",1315407,212181,855641,247585,66243,49.6,"5/1/20",1694,52
"7139","Estonia",1315407,212181,855641,247585,66243,49.6,"5/10/20",1739,60
"7140","Estonia",1315407,212181,855641,247585,66243,49.6,"5/11/20",1741,61
"7141","Estonia",1315407,212181,855641,247585,66243,49.6,"5/12/20",1746,61
"7142","Estonia",1315407,212181,855641,247585,66243,49.6,"5/13/20",1751,61
"7143","Estonia",1315407,212181,855641,247585,66243,49.6,"5/14/20",1758,62
"7144","Estonia",1315407,212181,855641,247585,66243,49.6,"5/15/20",1766,63
"7145","Estonia",1315407,212181,855641,247585,66243,49.6,"5/16/20",1770,63
"7146","Estonia",1315407,212181,855641,247585,66243,49.6,"5/17/20",1774,63
"7147","Estonia",1315407,212181,855641,247585,66243,49.6,"5/18/20",1784,64
"7148","Estonia",1315407,212181,855641,247585,66243,49.6,"5/19/20",1791,64
"7149","Estonia",1315407,212181,855641,247585,66243,49.6,"5/2/20",1699,53
"7150","Estonia",1315407,212181,855641,247585,66243,49.6,"5/20/20",1794,64
"7151","Estonia",1315407,212181,855641,247585,66243,49.6,"5/21/20",1800,64
"7152","Estonia",1315407,212181,855641,247585,66243,49.6,"5/22/20",1807,64
"7153","Estonia",1315407,212181,855641,247585,66243,49.6,"5/23/20",1821,64
"7154","Estonia",1315407,212181,855641,247585,66243,49.6,"5/24/20",1823,64
"7155","Estonia",1315407,212181,855641,247585,66243,49.6,"5/25/20",1824,65
"7156","Estonia",1315407,212181,855641,247585,66243,49.6,"5/26/20",1834,65
"7157","Estonia",1315407,212181,855641,247585,66243,49.6,"5/27/20",1840,66
"7158","Estonia",1315407,212181,855641,247585,66243,49.6,"5/28/20",1851,66
"7159","Estonia",1315407,212181,855641,247585,66243,49.6,"5/29/20",1859,67
"7160","Estonia",1315407,212181,855641,247585,66243,49.6,"5/3/20",1700,55
"7161","Estonia",1315407,212181,855641,247585,66243,49.6,"5/30/20",1865,67
"7162","Estonia",1315407,212181,855641,247585,66243,49.6,"5/31/20",1869,68
"7163","Estonia",1315407,212181,855641,247585,66243,49.6,"5/4/20",1703,55
"7164","Estonia",1315407,212181,855641,247585,66243,49.6,"5/5/20",1711,55
"7165","Estonia",1315407,212181,855641,247585,66243,49.6,"5/6/20",1713,55
"7166","Estonia",1315407,212181,855641,247585,66243,49.6,"5/7/20",1720,56
"7167","Estonia",1315407,212181,855641,247585,66243,49.6,"5/8/20",1725,56
"7168","Estonia",1315407,212181,855641,247585,66243,49.6,"5/9/20",1733,60
"7169","Estonia",1315407,212181,855641,247585,66243,49.6,"6/1/20",1870,68
"7170","Estonia",1315407,212181,855641,247585,66243,49.6,"6/10/20",1958,69
"7171","Estonia",1315407,212181,855641,247585,66243,49.6,"6/11/20",1965,69
"7172","Estonia",1315407,212181,855641,247585,66243,49.6,"6/12/20",1970,69
"7173","Estonia",1315407,212181,855641,247585,66243,49.6,"6/13/20",1973,69
"7174","Estonia",1315407,212181,855641,247585,66243,49.6,"6/14/20",1973,69
"7175","Estonia",1315407,212181,855641,247585,66243,49.6,"6/15/20",1974,69
"7176","Estonia",1315407,212181,855641,247585,66243,49.6,"6/16/20",1975,69
"7177","Estonia",1315407,212181,855641,247585,66243,49.6,"6/17/20",1977,69
"7178","Estonia",1315407,212181,855641,247585,66243,49.6,"6/18/20",1977,69
"7179","Estonia",1315407,212181,855641,247585,66243,49.6,"6/19/20",1979,69
"7180","Estonia",1315407,212181,855641,247585,66243,49.6,"6/2/20",1870,68
"7181","Estonia",1315407,212181,855641,247585,66243,49.6,"6/20/20",1981,69
"7182","Estonia",1315407,212181,855641,247585,66243,49.6,"6/21/20",1981,69
"7183","Estonia",1315407,212181,855641,247585,66243,49.6,"6/22/20",1981,69
"7184","Estonia",1315407,212181,855641,247585,66243,49.6,"6/23/20",1982,69
"7185","Estonia",1315407,212181,855641,247585,66243,49.6,"6/24/20",1983,69
"7186","Estonia",1315407,212181,855641,247585,66243,49.6,"6/25/20",1984,69
"7187","Estonia",1315407,212181,855641,247585,66243,49.6,"6/26/20",1986,69
"7188","Estonia",1315407,212181,855641,247585,66243,49.6,"6/27/20",1986,69
"7189","Estonia",1315407,212181,855641,247585,66243,49.6,"6/28/20",1987,69
"7190","Estonia",1315407,212181,855641,247585,66243,49.6,"6/29/20",1987,69
"7191","Estonia",1315407,212181,855641,247585,66243,49.6,"6/3/20",1880,69
"7192","Estonia",1315407,212181,855641,247585,66243,49.6,"6/30/20",1989,69
"7193","Estonia",1315407,212181,855641,247585,66243,49.6,"6/4/20",1890,69
"7194","Estonia",1315407,212181,855641,247585,66243,49.6,"6/5/20",1910,69
"7195","Estonia",1315407,212181,855641,247585,66243,49.6,"6/6/20",1931,69
"7196","Estonia",1315407,212181,855641,247585,66243,49.6,"6/7/20",1939,69
"7197","Estonia",1315407,212181,855641,247585,66243,49.6,"6/8/20",1940,69
"7198","Estonia",1315407,212181,855641,247585,66243,49.6,"6/9/20",1947,69
"7199","Estonia",1315407,212181,855641,247585,66243,49.6,"7/1/20",1989,69
"7200","Estonia",1315407,212181,855641,247585,66243,49.6,"7/10/20",2013,69
"7201","Estonia",1315407,212181,855641,247585,66243,49.6,"7/11/20",2014,69
"7202","Estonia",1315407,212181,855641,247585,66243,49.6,"7/12/20",2014,69
"7203","Estonia",1315407,212181,855641,247585,66243,49.6,"7/13/20",2014,69
"7204","Estonia",1315407,212181,855641,247585,66243,49.6,"7/14/20",2015,69
"7205","Estonia",1315407,212181,855641,247585,66243,49.6,"7/15/20",2016,69
"7206","Estonia",1315407,212181,855641,247585,66243,49.6,"7/16/20",2016,69
"7207","Estonia",1315407,212181,855641,247585,66243,49.6,"7/17/20",2020,69
"7208","Estonia",1315407,212181,855641,247585,66243,49.6,"7/18/20",2021,69
"7209","Estonia",1315407,212181,855641,247585,66243,49.6,"7/19/20",2021,69
"7210","Estonia",1315407,212181,855641,247585,66243,49.6,"7/2/20",1990,69
"7211","Estonia",1315407,212181,855641,247585,66243,49.6,"7/20/20",2021,69
"7212","Estonia",1315407,212181,855641,247585,66243,49.6,"7/21/20",2022,69
"7213","Estonia",1315407,212181,855641,247585,66243,49.6,"7/22/20",2025,69
"7214","Estonia",1315407,212181,855641,247585,66243,49.6,"7/23/20",2027,69
"7215","Estonia",1315407,212181,855641,247585,66243,49.6,"7/24/20",2028,69
"7216","Estonia",1315407,212181,855641,247585,66243,49.6,"7/25/20",2033,69
"7217","Estonia",1315407,212181,855641,247585,66243,49.6,"7/26/20",2034,69
"7218","Estonia",1315407,212181,855641,247585,66243,49.6,"7/27/20",2034,69
"7219","Estonia",1315407,212181,855641,247585,66243,49.6,"7/28/20",2038,69
"7220","Estonia",1315407,212181,855641,247585,66243,49.6,"7/29/20",2042,69
"7221","Estonia",1315407,212181,855641,247585,66243,49.6,"7/3/20",1991,69
"7222","Estonia",1315407,212181,855641,247585,66243,49.6,"7/30/20",2051,69
"7223","Estonia",1315407,212181,855641,247585,66243,49.6,"7/31/20",2064,69
"7224","Estonia",1315407,212181,855641,247585,66243,49.6,"7/4/20",1993,69
"7225","Estonia",1315407,212181,855641,247585,66243,49.6,"7/5/20",1993,69
"7226","Estonia",1315407,212181,855641,247585,66243,49.6,"7/6/20",1994,69
"7227","Estonia",1315407,212181,855641,247585,66243,49.6,"7/7/20",1995,69
"7228","Estonia",1315407,212181,855641,247585,66243,49.6,"7/8/20",2003,69
"7229","Estonia",1315407,212181,855641,247585,66243,49.6,"7/9/20",2011,69
"7230","Estonia",1315407,212181,855641,247585,66243,49.6,"8/1/20",2072,69
"7231","Estonia",1315407,212181,855641,247585,66243,49.6,"8/10/20",2158,63
"7232","Estonia",1315407,212181,855641,247585,66243,49.6,"8/11/20",2167,63
"7233","Estonia",1315407,212181,855641,247585,66243,49.6,"8/12/20",2174,63
"7234","Estonia",1315407,212181,855641,247585,66243,49.6,"8/13/20",2174,63
"7235","Estonia",1315407,212181,855641,247585,66243,49.6,"8/14/20",2177,63
"7236","Estonia",1315407,212181,855641,247585,66243,49.6,"8/15/20",2184,63
"7237","Estonia",1315407,212181,855641,247585,66243,49.6,"8/16/20",2190,63
"7238","Estonia",1315407,212181,855641,247585,66243,49.6,"8/17/20",2192,63
"7239","Estonia",1315407,212181,855641,247585,66243,49.6,"8/18/20",2200,63
"7240","Estonia",1315407,212181,855641,247585,66243,49.6,"8/19/20",2207,63
"7241","Estonia",1315407,212181,855641,247585,66243,49.6,"8/2/20",2079,63
"7242","Estonia",1315407,212181,855641,247585,66243,49.6,"8/20/20",2227,63
"7243","Estonia",1315407,212181,855641,247585,66243,49.6,"8/21/20",2244,63
"7244","Estonia",1315407,212181,855641,247585,66243,49.6,"8/22/20",2265,63
"7245","Estonia",1315407,212181,855641,247585,66243,49.6,"8/23/20",2272,63
"7246","Estonia",1315407,212181,855641,247585,66243,49.6,"8/24/20",2275,64
"7247","Estonia",1315407,212181,855641,247585,66243,49.6,"8/25/20",2294,64
"7248","Estonia",1315407,212181,855641,247585,66243,49.6,"8/26/20",2311,64
"7249","Estonia",1315407,212181,855641,247585,66243,49.6,"8/27/20",2325,64
"7250","Estonia",1315407,212181,855641,247585,66243,49.6,"8/28/20",2343,64
"7251","Estonia",1315407,212181,855641,247585,66243,49.6,"8/29/20",2363,64
"7252","Estonia",1315407,212181,855641,247585,66243,49.6,"8/3/20",2080,63
"7253","Estonia",1315407,212181,855641,247585,66243,49.6,"8/30/20",2373,64
"7254","Estonia",1315407,212181,855641,247585,66243,49.6,"8/31/20",2375,64
"7255","Estonia",1315407,212181,855641,247585,66243,49.6,"8/4/20",2091,63
"7256","Estonia",1315407,212181,855641,247585,66243,49.6,"8/5/20",2113,63
"7257","Estonia",1315407,212181,855641,247585,66243,49.6,"8/6/20",2124,63
"7258","Estonia",1315407,212181,855641,247585,66243,49.6,"8/7/20",2133,63
"7259","Estonia",1315407,212181,855641,247585,66243,49.6,"8/8/20",2147,63
"7260","Estonia",1315407,212181,855641,247585,66243,49.6,"8/9/20",2152,63
"7261","Estonia",1315407,212181,855641,247585,66243,49.6,"9/1/20",2395,64
"7262","Estonia",1315407,212181,855641,247585,66243,49.6,"9/10/20",2600,64
"7263","Estonia",1315407,212181,855641,247585,66243,49.6,"9/11/20",2632,64
"7264","Estonia",1315407,212181,855641,247585,66243,49.6,"9/12/20",2655,64
"7265","Estonia",1315407,212181,855641,247585,66243,49.6,"9/13/20",2676,64
"7266","Estonia",1315407,212181,855641,247585,66243,49.6,"9/14/20",2698,64
"7267","Estonia",1315407,212181,855641,247585,66243,49.6,"9/15/20",2722,64
"7268","Estonia",1315407,212181,855641,247585,66243,49.6,"9/16/20",2756,64
"7269","Estonia",1315407,212181,855641,247585,66243,49.6,"9/17/20",2778,64
"7270","Estonia",1315407,212181,855641,247585,66243,49.6,"9/18/20",2814,64
"7271","Estonia",1315407,212181,855641,247585,66243,49.6,"9/19/20",2875,64
"7272","Estonia",1315407,212181,855641,247585,66243,49.6,"9/2/20",2415,64
"7273","Estonia",1315407,212181,855641,247585,66243,49.6,"9/20/20",2924,64
"7274","Estonia",1315407,212181,855641,247585,66243,49.6,"9/21/20",2941,64
"7275","Estonia",1315407,212181,855641,247585,66243,49.6,"9/22/20",2976,64
"7276","Estonia",1315407,212181,855641,247585,66243,49.6,"9/23/20",3033,64
"7277","Estonia",1315407,212181,855641,247585,66243,49.6,"9/24/20",3076,64
"7278","Estonia",1315407,212181,855641,247585,66243,49.6,"9/25/20",3118,64
"7279","Estonia",1315407,212181,855641,247585,66243,49.6,"9/26/20",3165,64
"7280","Estonia",1315407,212181,855641,247585,66243,49.6,"9/27/20",3200,64
"7281","Estonia",1315407,212181,855641,247585,66243,49.6,"9/28/20",3267,64
"7282","Estonia",1315407,212181,855641,247585,66243,49.6,"9/29/20",3315,64
"7283","Estonia",1315407,212181,855641,247585,66243,49.6,"9/3/20",2441,64
"7284","Estonia",1315407,212181,855641,247585,66243,49.6,"9/30/20",3371,64
"7285","Estonia",1315407,212181,855641,247585,66243,49.6,"9/4/20",2456,64
"7286","Estonia",1315407,212181,855641,247585,66243,49.6,"9/5/20",2491,64
"7287","Estonia",1315407,212181,855641,247585,66243,49.6,"9/6/20",2516,64
"7288","Estonia",1315407,212181,855641,247585,66243,49.6,"9/7/20",2532,64
"7289","Estonia",1315407,212181,855641,247585,66243,49.6,"9/8/20",2564,64
"7290","Estonia",1315407,212181,855641,247585,66243,49.6,"9/9/20",2585,64
"7291","Fiji",868627,259264,566167,43196,4451,18.7,"1/22/20",0,0
"7292","Fiji",868627,259264,566167,43196,4451,18.7,"1/23/20",0,0
"7293","Fiji",868627,259264,566167,43196,4451,18.7,"1/24/20",0,0
"7294","Fiji",868627,259264,566167,43196,4451,18.7,"1/25/20",0,0
"7295","Fiji",868627,259264,566167,43196,4451,18.7,"1/26/20",0,0
"7296","Fiji",868627,259264,566167,43196,4451,18.7,"1/27/20",0,0
"7297","Fiji",868627,259264,566167,43196,4451,18.7,"1/28/20",0,0
"7298","Fiji",868627,259264,566167,43196,4451,18.7,"1/29/20",0,0
"7299","Fiji",868627,259264,566167,43196,4451,18.7,"1/30/20",0,0
"7300","Fiji",868627,259264,566167,43196,4451,18.7,"1/31/20",0,0
"7301","Fiji",868627,259264,566167,43196,4451,18.7,"10/1/20",32,2
"7302","Fiji",868627,259264,566167,43196,4451,18.7,"10/10/20",32,2
"7303","Fiji",868627,259264,566167,43196,4451,18.7,"10/11/20",32,2
"7304","Fiji",868627,259264,566167,43196,4451,18.7,"10/12/20",32,2
"7305","Fiji",868627,259264,566167,43196,4451,18.7,"10/13/20",32,2
"7306","Fiji",868627,259264,566167,43196,4451,18.7,"10/14/20",32,2
"7307","Fiji",868627,259264,566167,43196,4451,18.7,"10/15/20",32,2
"7308","Fiji",868627,259264,566167,43196,4451,18.7,"10/16/20",32,2
"7309","Fiji",868627,259264,566167,43196,4451,18.7,"10/17/20",32,2
"7310","Fiji",868627,259264,566167,43196,4451,18.7,"10/2/20",32,2
"7311","Fiji",868627,259264,566167,43196,4451,18.7,"10/3/20",32,2
"7312","Fiji",868627,259264,566167,43196,4451,18.7,"10/4/20",32,2
"7313","Fiji",868627,259264,566167,43196,4451,18.7,"10/5/20",32,2
"7314","Fiji",868627,259264,566167,43196,4451,18.7,"10/6/20",32,2
"7315","Fiji",868627,259264,566167,43196,4451,18.7,"10/7/20",32,2
"7316","Fiji",868627,259264,566167,43196,4451,18.7,"10/8/20",32,2
"7317","Fiji",868627,259264,566167,43196,4451,18.7,"10/9/20",32,2
"7318","Fiji",868627,259264,566167,43196,4451,18.7,"2/1/20",0,0
"7319","Fiji",868627,259264,566167,43196,4451,18.7,"2/10/20",0,0
"7320","Fiji",868627,259264,566167,43196,4451,18.7,"2/11/20",0,0
"7321","Fiji",868627,259264,566167,43196,4451,18.7,"2/12/20",0,0
"7322","Fiji",868627,259264,566167,43196,4451,18.7,"2/13/20",0,0
"7323","Fiji",868627,259264,566167,43196,4451,18.7,"2/14/20",0,0
"7324","Fiji",868627,259264,566167,43196,4451,18.7,"2/15/20",0,0
"7325","Fiji",868627,259264,566167,43196,4451,18.7,"2/16/20",0,0
"7326","Fiji",868627,259264,566167,43196,4451,18.7,"2/17/20",0,0
"7327","Fiji",868627,259264,566167,43196,4451,18.7,"2/18/20",0,0
"7328","Fiji",868627,259264,566167,43196,4451,18.7,"2/19/20",0,0
"7329","Fiji",868627,259264,566167,43196,4451,18.7,"2/2/20",0,0
"7330","Fiji",868627,259264,566167,43196,4451,18.7,"2/20/20",0,0
"7331","Fiji",868627,259264,566167,43196,4451,18.7,"2/21/20",0,0
"7332","Fiji",868627,259264,566167,43196,4451,18.7,"2/22/20",0,0
"7333","Fiji",868627,259264,566167,43196,4451,18.7,"2/23/20",0,0
"7334","Fiji",868627,259264,566167,43196,4451,18.7,"2/24/20",0,0
"7335","Fiji",868627,259264,566167,43196,4451,18.7,"2/25/20",0,0
"7336","Fiji",868627,259264,566167,43196,4451,18.7,"2/26/20",0,0
"7337","Fiji",868627,259264,566167,43196,4451,18.7,"2/27/20",0,0
"7338","Fiji",868627,259264,566167,43196,4451,18.7,"2/28/20",0,0
"7339","Fiji",868627,259264,566167,43196,4451,18.7,"2/29/20",0,0
"7340","Fiji",868627,259264,566167,43196,4451,18.7,"2/3/20",0,0
"7341","Fiji",868627,259264,566167,43196,4451,18.7,"2/4/20",0,0
"7342","Fiji",868627,259264,566167,43196,4451,18.7,"2/5/20",0,0
"7343","Fiji",868627,259264,566167,43196,4451,18.7,"2/6/20",0,0
"7344","Fiji",868627,259264,566167,43196,4451,18.7,"2/7/20",0,0
"7345","Fiji",868627,259264,566167,43196,4451,18.7,"2/8/20",0,0
"7346","Fiji",868627,259264,566167,43196,4451,18.7,"2/9/20",0,0
"7347","Fiji",868627,259264,566167,43196,4451,18.7,"3/1/20",0,0
"7348","Fiji",868627,259264,566167,43196,4451,18.7,"3/10/20",0,0
"7349","Fiji",868627,259264,566167,43196,4451,18.7,"3/11/20",0,0
"7350","Fiji",868627,259264,566167,43196,4451,18.7,"3/12/20",0,0
"7351","Fiji",868627,259264,566167,43196,4451,18.7,"3/13/20",0,0
